TimeGenerated,UserPrincipalName,IPAddress,Location,Country,ResultType,ResultDescription,AppDisplayName,DeviceDetail,RiskLevel,ClientApp
2026-07-21T09:39:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T09:41:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T09:42:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T09:53:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:04:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:07:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:08:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:09:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:11:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:11:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:18:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:24:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:29:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:29:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:45:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:46:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:49:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:53:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:53:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:53:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T10:58:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:06:00Z,ben@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:14:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:15:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:18:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:24:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:28:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:32:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:32:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:35:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:42:00Z,carol@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:44:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:48:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:50:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:53:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:55:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T11:56:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:05:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:07:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:10:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:17:00Z,carol@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:19:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:20:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:27:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:30:00Z,carol@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:34:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:40:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:48:00Z,alice@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T12:51:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:07:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:09:00Z,david@cloudora.example,81.2.69.11,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T13:19:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:21:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:21:00Z,omar@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:28:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:28:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:30:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:31:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:31:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:34:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:35:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T13:35:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:37:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:42:00Z,daniel@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:44:00Z,carol@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:44:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:45:00Z,ben@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:50:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:53:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T13:57:00Z,omar@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:01:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:03:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:04:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:06:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:07:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:08:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:09:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T14:11:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:14:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:17:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:17:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:18:00Z,emma@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:25:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:26:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:26:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:28:00Z,daniel@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:28:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:28:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:29:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:35:00Z,carol@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:36:00Z,carol@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:41:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:50:00Z,david@cloudora.example,103.25.44.21,Bengaluru,India,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T14:50:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T14:57:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:08:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:08:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:12:00Z,carol@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:21:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:22:00Z,carol@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:31:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:38:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:41:00Z,ben@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:41:00Z,ben@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:48:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T15:55:00Z,omar@cloudora.example,81.2.69.12,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T15:57:00Z,omar@cloudora.example,81.2.69.10,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T15:59:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:03:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:17:00Z,ben@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:18:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:20:00Z,daniel@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:20:00Z,priya@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:36:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:38:00Z,emma@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:40:00Z,david@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:41:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:43:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:49:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T16:50:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:51:00Z,ben@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:52:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:54:00Z,priya@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T16:57:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:01:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:04:00Z,alice@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:05:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:07:00Z,alice@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:13:00Z,daniel@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:13:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:19:00Z,priya@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:23:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:24:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:26:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:27:00Z,alice@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:33:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:38:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:46:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:47:00Z,daniel@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:51:00Z,emma@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:55:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T17:58:00Z,daniel@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-21T18:00:00Z,ben@cloudora.example,81.2.69.10,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-21T19:28:00Z,omar@cloudora.example,81.2.69.11,London,United Kingdom,50126,Invalid username or password,Microsoft 365,Windows 11,low,Browser
2026-07-22T07:02:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:03:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:08:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:11:00Z,emma@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:18:00Z,alice@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:19:00Z,david@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:25:00Z,david@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:30:00Z,emma@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:37:00Z,carol@cloudora.example,81.2.69.12,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:46:00Z,alice@cloudora.example,81.2.69.11,London,United Kingdom,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T07:53:00Z,ben@cloudora.example,103.25.44.20,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
2026-07-22T08:01:00Z,priya@cloudora.example,103.25.44.21,Bengaluru,India,0,Success,Microsoft 365,Windows 11,none,Browser
